,comment_text,label,party
379,"Try having a word with the Labour run city council under Peter Soulsby.
Our city and estates are beginning to look like a 💩 hole.
The estate I live on has houses that foreigners have bought and they look like building sites for the last two years. It might be acceptable in their own country, but not here.
Fly tipping is an everyday occurrence.
Shopping trolleys all over the estate.
Try talking to the council about it and there is someone on the other end of the phone who’s English is not the best.
My wife was asked if we were council tenants when reporting fly tipping on the estate. When she said no, the council employee said well there might be a problem.
Trying to explain we rent privately was a non starter. She simply didn’t understand how we privately rent on a council estate.
You really have no idea what goes on in the world that is a million miles away from yours.
The roads are covered in potholes, one road through the estate is actually sinking.
As for antisocial behaviour. The only time you see the police is when they get lost looking for the police station or MacDonalds.🤬🤬🤬 ",0,labour
380,"LOL. When you were describing Starmer’s 5 pledges, you could so easily have been talking about your own failures 😄😄 ",0,conservatives
381,These smear campaigns are so childish 😭 I genuinely can’t believe the LEADERS of our country are stooping to this 😭   ,0,conservatives
382,No story telling us how well 'halving inflation' is going now the February figures are out then? Can't think why 🙄.  ,0,conservatives
383,If your going to tell a lie Rishi tell a whopper😅  ,0,conservatives
384,Moved my shop into a higher business rates band by increasing the rateable value so I’m £660 a month worse off. Not much help given there 🤷‍♂️ ,0,conservatives
385,😂  ,1,libdems
386,"Laughable. The reality, the number of Environmental Protection Officers slashed by two thirds, no fines levied (except one relating to an incident a decade old), and the plan to clean up our rivers by 2027... pushed back to 2062!

Our rivers are dying 😥. That's the reality, 'Conservatives'
. ",0,conservatives
387,"𝗜𝗙 𝗬𝗢𝗨 WANT TO EARN

(1) Hello
(2) Am new here
(3) How can i register
(4) Tell me more about this platform.

Send her a message
with this link below
📥📥✍️👇👇👇
https://t.me/
+3bf78NOOZbkzZmE
0 https://t.me/
+3bf78NOOZbkzZmE
0 ",1,labour
388,Let's hope the Labour Party will comit to ending Apartheid in Palestine. 💜🇵🇸 ,1,labour
389,Yep‼️ Anything to attract a vote ! Until they need to deliver 🤔‼️  ,0,conservatives
390,Great staged photo opp. 📸  ,0,conservatives
391,.......and may all your votes be Labour ones 🤞 ,2,labour
392,"The country has been run into the ground, it's a mess, open your eyes and ears 🤨 ",0,conservatives
393,"🤣 not only are you trying to divide the country and using far right tactics you’re now calling Paris, Paris France. We know where Paris is! Please don’t come back to London England ",0,conservatives
394,"Thought we had “no money” …….

You are an absolute joke !!!

2024/25 can’t come faster…… bye 👋  ",0,conservatives
395,Why are they interviewing Mikhail Gorbachev's younger brother? 🤔 ,1,labour
396,They're TORIES... what was you expecting exactly 🤣🤣🤣🤣 ,0,labour
397,Needs more than that but its a start 👏👏👏 a lot of crimes not reported these days so those figures only show a fraction of what is gping on..also start rebuilding all emergency services/NHS which have been slaughtered by the Tory austerity cuts  ,2,labour
398,"Oi Starmer, you're one to criticise, CPS, child grooming gangs, paedophile cover ups, 😆

https://
media.tenor.co/
j45EAKz9kREAAAAC
/
ernst-kuhr.gif?t
=AAX4_gM3wo0HSc
DZXQqLHw&c=VjFf
ZmFjZWJvb2s&ite
mid=27209191  ",0,labour
399,"Consistently excellent policy initiatives and indications from the Labour Party. We have faith and confidence in the planning for a Labour majority government after the next general election. We applaud the doubters & faint hearted for revealing their concerns. Labour will succeed.
KS4PM@GE2024/25🌹🌹🌹🌹 ",2,labour
400,But we’re putting up gas and electric by over £100 a MONTH . Disgraceful 😡 ,0,conservatives
401,Or people could be responsible for their own finances and cancel direct debits themselves 🙄  ,0,labour
402,Aye - Labour chancellor numbers 🤣😅🤣😅🤣  ,0,labour
403,"This photo id is a no go for a lot of labour voters, the poorer, the pensioners , and certain groups in this country will not get photo id either can’t be bothered , cant afford to or don’t understand how to , people who can’t afford holidays abroad so dont have passports, people who can’t drive or can’t afford to, and the majority of these people are labour voters, go do market research and ask are they voting in these local elections and when they say no ask who would they have voted for, the amount of people on a council housing estate who now won’t be bothered to get this ID 😕was this brought in by the Conservatives? ",0,labour
404,"Great if it really happened and should have happened years ago. But reeks of trying to secure votes sadly ☹️

Been said before and nothing has been done, in fact it’s got worse 🫣

Hotels full of economic migrants here for a fee ride, who arrived illegally and the tax payer is fitting the bill for 4 and 5 star hotels with 4 fresh meals a day😡 This money could go in to our NHS instead. ",0,conservatives
405,We don't need Tory 1 or Tory two.... We need a Socialist Labour Government with Corbyn 🌹 🌹 🌹 🌹 🌹 ,2,labour
406,You’ve made so many empty promises that no one believes you anymore 😉😉  ,0,conservatives
407,That’s easy to say ￼🤣  ,0,labour
408,"Nigerian's youths worldwide you are the government asked for who you support for presidential election this is totally corruption LP is the winner of this election nobody can stop your rights or intimidate your future, women youth all University 🎓 in federal republican of Nigeria stand up for your rights, this is totally corruption APC, LABOR we are waiting for justice ⚖ if we can not stop this open corruption views all over the world Nigerian citizen's you have no future for better Nigeria, how can you see wrong and call it good citizens fight for your rights today is 29 to ask for your right 👉 DAN KANO ",0,labour
409,LOL. Fishi Rishi and Sleepy Joe. What could go wrong? 😄😄  ,0,conservatives
410,"🔴 Labour’s advert could be ‘ Do you think Jimmy Savile deserved to be convicted of child abuse, when he was alive? Keir Starmer didn’t’  ",0,labour
411,"That's not it. Focus on the economy and people earning a liveable wage, not these silly photos.🙄 ",0,conservatives
412,One of the best British Saints! 😀  ,1,conservatives
413,Thank you and wishing everyone a Very Happy Easter! 🙂  ,2,labour
414,Really I'd look a bit closer to home as how not to do things. You've literally f*cked up everything you've touched 😂 ,0,conservatives
415,"Happy Vaisahki, have a lovely day ❤️. And to all the negative and cynical commontators to also have a nice day ❤️ ",2,labour
416,Why would doctors work for the NHS. You Torries have ruined. Do you think anybody is stupid enough to trust what you say? 🤣  ,0,conservatives
417,Wales and London under liebour 😂😂 ,0,labour
418,👍  ,2,labour
419,👍  ,2,labour
420,"Reading some of the comments , the more you give the move they Want….😁 ",1,conservatives
421,£480 million more for France. Just pop the boats. 50p Stanley knife pay some people £15 p/h just run up and down beach. 😂. Government is ridiculous. While our own on streets and freeze. Your gonna get so xxxxed at elections. ,0,conservatives
422,"You have to catch them first🤔
The Police are already stretched and all they will say is that ASB is a low priority.
It seems drugs and motorists are the priorities🤔 ",0,conservatives
423,😂😂😂😂Joke of the year so far ,0,conservatives
424,"🔶🟡 Junior Doctors’ Strike:
Recall Parliament
🟡 Thousands of operations are set to be cancelled and patients’ lives could be put at risk because of the government’s failure to resolve the four-day junior doctors strike this week.
🟡 By refusing to talk to junior doctors, Steve Barclay is putting our NHS and thousands of patients at unnecessary risk. We need to recall Parliament so Conservative Ministers can be held to account over this sudden refusal to engage in talks.
🟡 The Government needs to get round the table immediately to resolve this impending crisis facing our NHS. NHS staff deserve a fair deal but this Health Secretary has slammed the door on urgent talks. ",1,libdems
425,"No you won't you are clueless , 13000 new officers in the whole country after what 5years training is a joke , it won't make one bit of difference 😞 ",0,labour
426,Just an observation.. Keir Starmer following is 101k on fb. The true leader of the Labour movement usually has around 100k likes per post! We know who the people prefer 🙀 ,1,labour
427,Happy Newroz 🌻 🌼  ,2,labour
428,"So let’s say for instance your local pub puts the price of a drink up to cover the cost of this but then the customers don’t come in because it’s to expensive(cost of living crisis, inflation etc) so then the pub shuts making staff jobless, who actually wins here🤷🏻🤷🏻🤷🏻🤷🏻🤔 ",1,conservatives
429,Though this was a parody. Tory 🤮🤮🤮 ,0,conservatives
430,"Well, it is called “politics” after all 😉😉  ",1,conservatives
431,"Disgusting.
He’s gone against the wishes of the D.U.P. wishes and has sold Northern Ireland out to the EU.
This man can’t be trusted.
He just wanted to say I’ve completed the Brexit deal for Northern Ireland and he’s done it at any cost.😡 ",0,conservatives
432,By raising corporation tax? You should be an economist 😂😂😂 ,0,conservatives
433,And meanwhile British gas profits poor families around £3.3 billions do something about this madness against the communities Conservatives 😡 ,0,conservatives
434,"Yeah, sure they will. Don't believe a word this lot says. 😡  ",0,labour
435,"**********+++++
+**************
Watch all 5 episodes of Al Jazeera's #LabourFiles

Part 1 👇 The Purge
youtu.be/
elp18OvnNV0

Part 2 👇 The Crisis
youtu.be/
5DTMF0MSXng

Part 3 👇The Heirarchy
https://
www.youtube.com/
watch?v=P-cHBQf5
z_M

Part 4: 👇The Spying Game
https://
youtu.be/
db-Gpmfajp8

Part 5: 👇The Forde Response
https://
youtu.be/
tiODoWurA64

https://
youtu.be/
tdoVw2tWb0I

https://
braveneweurope.c
om/
jonathan-cook-ho
w-britains-labo
ur-party-became
-a-criminal-con
spiracy-against
-its-members?fb
clid=IwAR17ag9w
LXjkOH-uQQFE25N
slHikqbezuuK63n
gCpnVNuAXzSxl2Y
C1qsOo

https://
northeastbylines
.co.uk/
oh-jeremy-corbyn
-the-big-lie/
?fbclid=IwAR06WJ
6bfS7SVyc7ka8ba
FvfF1Me8JljZReP
BukjoGbU1JGP4O-
NTQ3sk1o

https://
troovus.wordpres
s.com/2022/07/
19/forde-report/

£100,000 from Lord Waheed Alli: a media mogul who was one of the biggest financial contributors to Liz Kendall’s 2015 campaign.

£100,000 from Robert Latham: a barrister who backed the anti-Semitism smears against Corbyn.

£95,000 from Martin Taylor: a retired Mayfair hedge fund manager who withdrew funding from the Labour Party after Corbyn was elected and channelled money into the formation of a Blairite grouping called Labour Together.
He also has £10million stake in United Health - A US private healthcare company, currently looking at £1bn worth of contracts from the NHS

£50,000 from Sir Trevor Chinn: a millionaire who donated to Kendall’s campaign and who is well known for supporting right wing pro-Israel government think tanks.

£50,000 from Lord Hollick of Notting Hill: a millionaire and current board member of leading arms manufacturer Honeywell International.

£25,000 from Martin Clarke: nicknamed ""the sledgehammer"" for his business attitude. Former Chief Financial Officer of roadside recovery giant AA and former executive at the private equity firm Permira. Also ex-Daily Mail publisher. Clarke is also a prominent Corbyn opponent and a close personal friend of Chuka Umunna.

£25,000 from Peter Coates: a Corbyn critic and multimillionair
e cofounder of Bet365. Peter’s multibillionair
e daughter, Denise Coates who is the CEO of Bet365, made headlines in 2018 for paying herself a record £265million. In the same year, the Coates’ were the 21st richest family in Britain with a £5.8billion fortune.

Source: https://
www.theyworkfory
ou.com/regmem/
?p=25353&fbclid=
IwAR1zfLUgsx74w
bhXQbC-k19-vrBV
Fk597EDlWXHGc4-
1EkUUY5_O07jlCY
Y ",1,labour
436,this counry got caught with its trouaers down in the last 2 major conflicks and got away with it after a long struggle we would not get away with it again so we should be prepared in thesse unsertian tmes so it is right to spend on our defence 👍🇬🇧  ,2,conservatives
437,"I was going through divorce process when I found (Dunka) a great spiritual man online, I never thought me and my husband will ever come back together, we are bless with three children and married for 12years but he was willing to all throw that away just because he met a new woman but help me perform a powerful rite that made him forget about the woman he just met and the divorce was cancelled, we are now living in peace in our home with a stronger bond you can also visit him on his Facebook page for help
✅✅✅✅✅✅✅
Doctor Dunka spell caster ",2,labour
438,Neither of you will stop the boats. You’re both as bad as each other. Globalist flunkies innit? 😄😄  ,0,conservatives
439,"🔶🟡 Junior Doctors’ Strike:
Recall Parliament
🟡 Thousands of operations are set to be cancelled and patients’ lives could be put at risk because of the government’s failure to resolve the four-day junior doctors strike this week.
🟡 By refusing to talk to junior doctors, Steve Barclay is putting our NHS and thousands of patients at unnecessary risk. We need to recall Parliament so Conservative Ministers can be held to account over this sudden refusal to engage in talks.
🟡 The Government needs to get round the table immediately to resolve this impending crisis facing our NHS. NHS staff deserve a fair deal but this Health Secretary has slammed the door on urgent talks. ",1,libdems
440,"The boat is full in 1 day, its a gimmick, stop them coming, not get other accommodation, you are finished, you also gave northern Ireland away to the E.U., you and your side kick don't give a toss about this country, keep your green card tucked in your pocket, when you have destroyed our country you can run away with E.U. loving hunt 😱  ",0,conservatives
441,Happy Easter to the very few loyal Conservative MP’s that are left ✝️ ,2,conservatives
442,You are failing miserably to protect the British people 😡  ,0,conservatives
443,"And the reason Tories MPs cut the Police budgets were;
❌ Incompetent
❌ Negligent
❌ Social and economic illiterate
❌ Blaming the Police, which is the most pathetic Tory stance today  ",0,libdems
444,😏 Nah …. Rishi has never worried a about a gas and electricity bill 📃 ,0,conservatives
445,Words are pointless without actions. You need to try harder! 🙃 ,0,labour
446,Can we halve a lot of other things as well please 🤷‍♂️😂 ,1,labour
447,😟😔  ,0,libdems
448,Look forward to all the celebrations and this love on St George’s day 😇  ,2,conservatives
449,They shouldnt be regardless of crime 👍 ,1,conservatives
450,"I rarely say a kind word about Labour, but on this particular issue, compared to you, at least they're honest about it 🤣 ",1,conservatives
451,Stop deflecting this issues...the Conservatives have been in power for years. Can't blame Brexit or the Labour Party. Take responsibility and own the problem 😡  ,0,conservatives
452,"So correct me if I’m wrong , I’m sure someone will . So the people earning big figure money can now throw loads of money into pensions and retire , but us poor buggers at the bottom of the pile who just can only dream of getting a good fair wage , have to just keep working till we drop dead . 🤔 .  ",0,conservatives
453,".5 million people would love a home and currently waiting on the social housing register in shelter ,hostels or homeless .. but Labour think some free loft insulation rolls is the answer 🤦‍♂️ how about extractor fans above cookers and in bathroom to lower the humidity and actually make a property feel warmer as opposed to damp ✔️ ",0,labour
454,"My entire voting life I’ve always voted Conservatives. However, next time I’ll be voting Reform UK!

Conservatives are doing nothing to stop the boats. Let alone anything else and they have become a glorified Labour 🤦‍♀️  ",0,conservatives
455,"No backbone to weak still be in the same position when more of the spongers start arrving to the coast in the summer , to many promises this shambles of a goverment tell us the millions of our money funding these benefit illegals invading our land will be Sunaks legacy when the Tories are trounced at the election. 🖕  ",0,conservatives
456,"The Tories have betrayed our country and bled it dry, whether its local services, the police,armed forces etc etc
Labour and Liberals are no better
Vote Reform 🗳  ",0,conservatives
